x,50.xy,Ycalc,Diff,Gd2O3,UO2
22.44,87,81.2273778,5.77262217,0.564947351,0
22.46,80,81.1433288,-1.14332876,0.567433117,0
22.48,75,81.0592855,-6.05928554,0.569979096,0
22.5,83,80.9752496,2.02475043,0.572586034,0
22.52,78,80.8912225,-2.89122247,0.575254847,0
22.54,93,80.8072062,12.1927938,0.577986806,0
22.56,60,80.7232202,-20.7232202,0.580800709,0
22.58,67,80.6393033,-13.6393033,0.583734652,0
22.6,81,80.5556363,0.444363735,0.586968754,0
22.62,89,80.4717972,8.52820278,0.590080381,0
22.64,74,80.3878718,-6.38787176,0.593154449,0
22.66,81,80.3039739,0.696026072,0.596304301,0
22.68,74,80.2201082,-6.22010815,0.599533655,0
22.7,73,80.1362796,-7.13627957,0.602846935,0
22.72,77,80.0524942,-3.05249418,0.606249426,0
22.74,96,79.968759,16.031241,0.609747455,0
22.76,92,79.8850824,12.1149176,0.613348612,0
22.78,70,79.8014742,-9.80147421,0.617062016,0
22.8,71,79.7179461,-8.71794606,0.620898611,0
22.82,91,79.6345118,11.3654882,0.624871503,0
22.84,75,79.5511878,-4.55118783,0.628996315,0
22.86,68,79.4679933,-11.4679933,0.63329152,0
22.88,93,79.3849506,13.6150494,0.637778704,0
22.9,70,79.3020852,-9.30208518,0.642482654,0
22.92,72,79.2194256,-7.21942555,0.647431072,0
22.94,87,79.1370021,7.86299788,0.652653637,0
22.96,65,79.0548452,-14.0548452,0.658179894,0
22.98,85,78.9729809,6.02701908,0.664035276,0
23,78,78.8914246,-0.891424648,0.670234326,0
23.02,85,78.8101703,6.18982966,0.676770272,0
23.04,94,78.7291765,15.2708235,0.68360084,0
23.06,85,78.64835,6.35165004,0.690632136,0
23.08,82,78.5675331,3.43246689,0.69770575,0
23.1,88,78.4865031,9.51349694,0.704598023,0
23.12,85,78.4049935,6.59500654,0.711041842,0
23.14,68,78.3227434,-10.3227434,0.716775491,0
23.16,95,78.2395622,16.7604378,0.721607592,0
23.18,90,78.1553828,11.8446172,0.725470244,0
23.2,70,78.0702758,-8.07027585,0.72843333,0
23.22,70,77.9844221,-7.98442208,0.730676799,0
23.24,80,77.8980625,2.10193752,0.732440845,0
23.26,77,77.8114479,-0.811447863,0.733975497,0
23.28,82,77.7247995,4.27520053,0.735501213,0
23.3,86,77.6382857,8.36171425,0.737185647,0
23.32,86,77.5520163,8.44798366,0.739137642,0
23.34,71,77.4660492,-6.46604923,0.741414395,0
23.36,75,77.3804041,-2.38040415,0.744034826,0
23.38,78,77.2950762,0.704923824,0.746993227,0
23.4,85,77.2100467,7.7899533,0.75027018,0
23.42,78,77.1252909,0.874709092,0.753840063,0
23.44,65,77.0407825,-12.0407825,0.757675796,0
23.46,73,76.956497,-3.95649702,0.761752053,0
23.48,72,76.872415,-4.87241499,0.766048614,0
23.5,86,76.7885076,9.21149237,0.770535859,0
23.52,70,76.7047606,-6.7047606,0.775198643,0
23.54,64,76.6211609,-12.6211609,0.780023098,0
23.56,62,76.5376965,-14.5376965,0.784996546,0
23.58,78,76.454358,1.54564203,0.790108523,0
23.6,73,76.3711374,-3.37113744,0.795350466,0
23.62,77,76.2880288,0.711971187,0.800715422,0
23.64,71,76.2050273,-5.20502729,0.806197786,0
23.66,84,76.1221292,7.87787078,0.811793069,0
23.68,91,76.0393319,14.9606681,0.817497713,0
23.7,68,75.9566333,-7.95663325,0.823308924,0
23.72,77,75.8740321,1.12596795,0.829224542,0
23.74,60,75.7915275,-15.7915275,0.835242938,0
23.76,86,75.7091191,10.2908809,0.841362922,0
23.78,63,75.6268071,-12.6268071,0.847583678,0
23.8,70,75.5445916,-5.54459162,0.853904706,0
23.82,54,75.4624734,-21.4624734,0.860325778,0
23.84,95,75.3804532,19.6195468,0.866846897,0
23.86,72,75.298532,-3.29853205,0.873468272,0
23.88,84,75.2167113,8.78328875,0.880190293,0
23.9,94,75.1349922,18.8650078,0.887013504,0
23.92,88,75.0533763,12.9466237,0.893938597,0
23.94,70,74.9718653,-4.97186531,0.900966387,0
23.96,90,74.890461,15.109539,0.908097808,0
23.98,82,74.8091652,7.19083479,0.9153339,0
24,88,74.72798,13.27202,0.9226758,0
24.02,67,74.6469073,-7.6469073,0.930124738,0
24.04,66,74.5659494,-8.5659494,0.937682031,0
24.06,85,74.4851085,10.5148915,0.945349075,0
24.08,81,74.4043869,6.59561308,0.953127345,0
24.1,86,74.3237871,11.6762129,0.961018389,0
24.12,88,74.2433114,13.7566886,0.969023829,0
24.14,82,74.1629624,7.83703758,0.977145356,0
24.16,73,74.0827428,-1.08274279,0.985384726,0
24.18,60,74.0026552,-14.0026552,0.993743766,0
24.2,73,73.9227023,-0.922702282,1.00222437,0
24.22,74,73.842887,0.157113045,1.01082849,0
24.24,66,73.7632121,-7.76321205,1.01955815,0
24.26,73,73.6836805,-0.683680518,1.02841544,0
24.28,83,73.6042954,9.39570465,1.03740251,0
24.3,61,73.5250596,-12.5250596,1.04652158,0
24.32,73,73.4459765,-0.445976478,1.05577494,0
24.34,62,73.3670491,-11.3670491,1.06516493,0
24.36,85,73.2882808,11.7117192,1.07469398,0
24.38,80,73.2096749,6.79032511,1.08436458,0
24.4,84,73.1312348,10.8687652,1.09417928,0
24.42,73,73.052964,-0.0529639938,1.10414071,0
24.44,82,72.9748661,9.02513389,1.11425166,0
24.46,82,72.8969452,9.10305481,1.12451529,0
24.48,71,72.8192061,-1.81920606,1.13493559,0
24.5,54,72.7416514,-18.7416514,1.14551442,0
24.52,82,72.664282,9.335718,1.1562516,0
24.54,66,72.5871043,-6.58710435,1.16715289,0
24.56,77,72.5101225,4.48987749,1.17822144,0
24.58,57,72.4333406,-15.4333406,1.18946053,0
24.6,71,72.3567628,-1.35676285,1.20087351,0
24.62,79,72.2803935,6.71960649,1.21246381,0
24.64,58,72.204237,-14.204237,1.22423496,0
24.66,91,72.1282978,18.8717022,1.23619059,0
24.68,76,72.0525804,3.94741958,1.24833442,0
24.7,66,71.9770896,-5.97708963,1.26067029,0
24.72,95,71.9018302,23.0981698,1.27320211,0
24.74,74,71.826807,2.17319304,1.28593394,0
24.76,79,71.7529005,7.24709949,1.2988699,0.000875527002
24.78,75,71.7019576,3.29804239,1.31201428,0.0244682676
24.8,91,71.7016756,19.2983244,1.32537143,0.0984703385
24.82,81,71.8094108,9.19058923,1.33894588,0.280232619
24.84,71,72.3513476,-1.35134763,1.35274222,0.8959342
24.86,85,72.2876152,12.7123848,1.36676523,0.905698528
24.88,79,72.2243171,6.77568289,1.38101979,0.915623349
24.9,71,72.1614626,-1.16146262,1.39551091,0.9257122
24.92,71,72.0990614,-1.09906143,1.41024376,0.935968715
24.94,91,72.0371234,18.9628766,1.42522365,0.946396631
24.96,68,71.9756588,-3.97565881,1.44045605,0.956999786
24.98,70,71.9146779,-1.91467794,1.45594656,0.967782131
25,71,71.8541915,-0.854191525,1.47170098,0.978747725
25.02,71,71.7942105,-0.794210531,1.48772523,0.989900744
25.04,75,71.7347462,3.26525378,1.50402545,1.00124548
25.06,67,71.6758103,-4.67581033,1.5206081,1.01278636
25.08,65,71.6174308,-6.6174308,1.53749572,1.02452793
25.1,88,71.5596788,16.4403212,1.55475398,1.03647487
25.12,70,71.5025297,-1.50252966,1.5723525,1.04863199
25.14,68,71.4458292,-3.44582917,1.5901313,1.06100425
25.16,74,71.3897196,2.61028036,1.60822675,1.07359677
25.18,88,71.3342147,16.6657853,1.62664633,1.0864148
25.2,71,71.2793283,-0.279328295,1.6453978,1.09946375
25.22,77,71.2250749,5.77492514,1.66448911,1.11274921
25.24,95,71.1714692,23.8285308,1.68392847,1.12627692
25.26,76,71.1185265,4.88147351,1.70372436,1.14005282
25.28,81,71.0662625,9.93373754,1.72388549,1.15408301
25.3,78,71.0146932,6.98530677,1.74442088,1.16837378
25.32,64,70.9638354,-6.96383541,1.76533979,1.18293164
25.34,78,70.9137061,7.0862939,1.7866518,1.19776327
25.36,89,70.8643229,18.1356771,1.8083668,1.21287559
25.38,82,70.815704,11.184296,1.83049498,1.22827572
25.4,89,70.7678682,18.2321318,1.85304685,1.24397102
25.42,77,70.7208346,6.27916541,1.87603329,1.25996908
25.44,82,70.6746232,11.3253768,1.8994655,1.27627773
25.46,75,70.6292544,4.37074556,1.92335507,1.29290507
25.48,70,70.5847495,-0.584749539,1.94771396,1.30985946
25.5,68,70.5411303,-2.54113029,1.97255454,1.32714952
25.52,80,70.4984192,9.50158079,1.99788958,1.34478418
25.54,96,70.4566396,25.5433604,2.02373229,1.36277265
25.56,89,70.4158153,18.5841847,2.05009632,1.38112447
25.58,78,70.3759713,7.62402866,2.07699579,1.39984948
25.6,73,70.3449079,2.65509209,2.10444529,1.42673262
25.62,85,70.351328,14.648672,2.13245993,1.49046086
25.64,87,70.427225,16.572775,2.16105535,1.62301128
25.66,78,70.7221621,7.27783785,2.19024772,1.97392993
25.68,77,71.074818,5.92518201,2.22005379,2.38187792
25.7,67,71.0535762,-4.0535762,2.25049091,2.41522073
25.72,76,71.0337659,4.96623413,2.28157703,2.44926866
25.74,97,71.0154264,25.9845736,2.31333078,2.48404174
25.76,82,70.9985987,11.0014013,2.34577143,2.51956071
25.78,80,70.9833251,9.01667492,2.37891898,2.55584705
25.8,74,70.9696493,3.03035075,2.41279416,2.59292305
25.82,89,70.9576166,18.0423834,2.44741845,2.63081176
25.84,76,70.9472743,5.05272571,2.48281416,2.66953714
25.86,80,70.9386709,9.06132905,2.51900443,2.70912399
25.88,66,70.9318572,-4.93185718,2.55601326,2.74959806
25.9,80,70.9268854,9.07311455,2.5938656,2.79098607
25.92,97,70.9238102,26.0761898,2.63258733,2.83331574
25.94,68,70.9226878,-2.9226878,2.67220535,2.87661586
25.96,65,70.923577,-5.92357701,2.71274761,2.92091633
25.98,73,70.9265387,2.07346131,2.75424315,2.96624821
26,56,70.9316361,-14.9316361,2.79672218,3.01264377
26.02,81,70.938935,10.061065,2.84021611,3.06013654
26.04,73,70.9485038,2.05149623,2.88475762,3.10876141
26.06,77,70.9604134,6.03958658,2.93038071,3.15855465
26.08,85,70.9747379,14.0252621,2.97712079,3.209554
26.1,67,70.9915541,-3.99155415,3.02501473,3.26179873
26.12,78,71.0109422,6.98905778,3.07410092,3.31532974
26.14,77,71.0329855,5.96701449,3.12441939,3.37018959
26.16,92,71.0577709,20.9422291,3.17601184,3.42642265
26.18,86,71.0853888,14.9146112,3.22892178,3.48407513
26.2,66,71.1159336,-5.11593355,3.28319457,3.54319522
26.22,94,71.1495036,22.8504964,3.33887756,3.60383317
26.24,67,71.1862056,-4.18620562,3.39602427,3.66604138
26.26,82,71.2261859,10.7738141,3.45472558,3.72987457
26.28,72,71.2696778,0.730322231,3.51515681,3.79538982
26.3,79,71.3166423,7.68335768,3.57721877,3.86264676
26.32,80,71.3669723,8.63302767,3.64074115,3.9317077
26.34,74,71.4210153,2.57898474,3.70600553,4.00263775
26.36,85,71.4789044,13.5210956,3.77307636,4.07550497
26.38,93,71.5407792,21.4592208,3.84202111,4.15038056
26.4,53,71.6067855,-18.6067855,3.91291043,4.22733903
26.42,72,71.6770761,0.322923938,3.98581831,4.30645837
26.44,75,71.751811,3.24818904,4.06082234,4.38782025
26.46,87,71.8311578,15.1688422,4.13800384,4.47151024
26.48,73,71.9152924,1.08470765,4.21744813,4.55761804
26.5,85,72.0043989,12.9956011,4.29924473,4.6462377
26.52,71,72.098671,-1.098671,4.38348765,4.7374679
26.54,73,72.1983116,0.801688411,4.47027564,4.8314122
26.56,83,72.303534,10.696466,4.55971248,4.92817936
26.58,80,72.4145623,7.58543767,4.6519073,5.02788364
26.6,75,72.5316322,2.46836776,4.7469749,5.13064515
26.62,61,72.6549916,-11.6549916,4.84503611,5.23659018
26.64,77,72.7849013,4.21509869,4.94621817,5.34585164
26.66,93,72.9216361,20.0783639,5.05065518,5.45856943
26.68,87,73.0654853,13.9345147,5.15848848,5.57489092
26.7,82,73.2167542,8.78324577,5.26986718,5.69497141
26.72,94,73.3757646,20.6242354,5.38494864,5.81897466
26.74,65,73.5428562,-8.54285621,5.50389907,5.94707345
26.76,84,73.7183877,10.2816123,5.62689405,6.07945019
26.78,80,73.9027382,6.09726178,5.75411927,6.21629754
26.8,73,74.0963085,-1.0963085,5.88577117,6.35781916
26.82,84,74.2995226,9.70047738,6.0220577,6.50423043
26.84,71,74.5128295,-3.51282952,6.16319915,6.65575926
26.86,83,74.7367048,8.26329522,6.30942904,6.81264703
26.88,78,74.9716526,3.0283474,6.46099507,6.97514953
26.9,106,75.2182078,30.7817922,6.61816017,7.14353796
26.92,82,75.4769383,6.52306172,6.78120363,7.31810014
26.94,61,75.7484472,-14.7484472,6.95042235,7.49914167
26.96,76,76.0333757,-0.0333757465,7.12613215,7.68698734
26.98,78,76.3324064,1.66759363,7.30866925,7.88198252
27,71,76.6462655,-5.64626553,7.49839191,8.0844948
27.02,65,76.9757274,-11.9757274,7.69568207,8.2949157
27.04,97,77.3216177,19.6783823,7.90094739,8.51366258
27.06,76,77.6848177,-1.68481774,8.11462321,8.7411807
27.08,75,78.066269,-3.06626899,8.33717492,8.9779455
27.1,72,78.4669782,-6.46697819,8.56910046,9.2244651
27.12,85,78.8880228,6.11197724,8.81093303,9.481283
27.14,83,79.3305568,3.6694432,9.06324418,9.74898111
27.16,75,79.7958178,-4.79581782,9.3266471,10.028183
27.18,81,80.285134,0.714866019,9.60180034,10.3195578
27.2,86,80.7999322,5.20006778,9.88941185,10.6238236
27.22,81,81.3417472,-0.34174718,10.1902435,10.9417526
27.24,90,81.9122311,8.08776893,10.5051159,11.2741757
27.26,97,82.5131646,14.4868354,10.8349144,11.6219877
27.28,69,83.1464693,-14.1464693,11.1805944,11.986154
27.3,87,83.8142208,3.18577916,11.5431889,12.3677165
27.32,69,84.5186641,-15.5186641,11.9238158,12.7678017
27.34,92,85.2622302,6.73776976,12.3236864,13.1876287
27.36,78,86.0475551,-8.04755509,12.7441147,13.6285188
27.38,92,86.8775005,5.12249955,13.1865281,14.0919056
27.4,94,87.7551775,6.24482247,13.6524795,14.5793468
27.42,69,88.6839734,-19.6839734,14.1436603,15.0925376
27.44,81,89.6675809,-8.66758088,14.6619153,15.6333252
27.46,82,90.710032,-8.71003195,15.2092601,16.2037253
27.48,77,91.8157359,-14.8157359,15.7878998,16.8059415
27.5,87,92.9895222,-5.9895222,16.4002509,17.4423862
27.52,94,94.2366893,-0.236689337,17.0489656,18.1157051
27.54,99,95.5630603,3.43693974,17.7369597,18.8288047
27.56,92,96.9750457,-4.97504568,18.4674445,19.5848837
27.58,96,98.4797163,-2.47971634,19.243963,20.3874691
27.6,81,100.084886,-19.0848858,20.0704316,21.2404579
27.62,89,101.799206,-12.7992058,20.9511872,22.1481637
27.64,111,103.632275,7.36772468,21.8910426,23.1153725
27.66,81,105.594768,-24.5947676,22.8953493,24.1474055
27.68,97,107.698577,-10.6985766,23.9700702,25.2501927
27.7,126,109.956987,16.0430131,25.1218649,26.4303588
27.72,97,112.384872,-15.3848723,26.3581874,27.6953231
27.74,97,114.998928,-17.9989279,27.6874009,29.0534166
27.76,122,117.817942,4.1820583,29.118912,30.5140202
27.78,123,120.863115,2.13688482,30.6633278,32.0877278
27.8,113,124.158442,-11.1584415,32.3326408,33.7865394
27.82,121,127.731155,-6.73115473,34.1404478,35.6240917
27.84,137,131.612265,5.38773512,36.1022095,37.6159333
27.86,140,135.837199,4.16280136,38.2355596,39.7798567
27.88,130,140.44657,-10.4465705,40.5606757,42.1362983
27.9,134,145.487116,-11.4871158,43.1007254,44.7088251
27.92,123,151.012826,-28.0128264,45.8824081,47.5247291
27.94,149,157.086342,-8.08634158,48.936615,50.6157578
27.96,181,163.780661,17.219339,52.2992387,54.0190175
27.98,172,171.181269,0.81873071,56.0121728,57.7780989
28,192,179.388782,12.611218,60.1245469,61.9444872
28.02,173,188.522258,-15.5222577,64.6942559,66.5793458
28.04,190,198.723349,-8.72334886,69.7898384,71.7557877
28.06,216,210.161566,5.83843446,75.4928207,77.5617962
28.08,215,223.040866,-8.04086641,81.900518,84.1040142
28.1,225,237.608009,-12.608009,89.1294168,91.5127122
28.12,230,254.163097,-24.1630966,97.3191373,99.9483728
28.14,261,273.072934,-12.0729339,106.636956,109.610524
28.16,291,294.788003,-3.78800297,117.282775,120.749744
28.18,316,319.864185,-3.86418504,129.494299,133.68421
28.2,344,348.990772,-4.99077212,143.551872,148.822869
28.22,370,383.026883,-13.0268832,159.781889,166.698445
28.24,428,423.050684,4.94931631,178.558098,188.015354
28.26,510,470.425422,39.5745782,200.296593,213.720751
28.28,578,526.892673,51.1073267,225.44117,245.112413
28.3,583,594.708936,-11.7089362,254.431168,284.007501
28.32,649,676.861983,-27.8619827,287.640887,333.019485
28.34,785,777.472978,7.52702216,325.276248,396.063608
28.36,933,902.782006,30.2179942,367.214675,479.502532
28.38,1071,1064.22527,6.7747298,412.785379,595.443248
28.4,1263,1288.21602,-25.2160171,460.519435,771.767926
28.42,1717,1642.12273,74.877269,507.957408,1078.30448
28.44,2326,2284.77258,41.2274198,551.667908,1677.31148
28.46,3481,3520.48099,-39.4809858,587.640581,2877.1147
28.48,5511,5748.92303,-237.923033,612.0844,5081.18023
28.5,9246,9127.12161,118.878387,622.382308,8449.14804
28.52,13469,12993.7661,475.233856,617.735845,12320.506
28.54,16385,15636.9861,748.013863,599.176923,14982.3517
28.56,16698,15456.3034,1241.69658,569.07044,14831.8421
28.58,14741,13249.1074,1491.89261,530.495705,12663.2873
28.6,12131,10962.9852,1168.01479,486.739185,10420.9879
28.62,9628,9043.53287,584.46713,440.891923,8547.44891
28.64,7400,7026.81097,373.189028,395.526008,6576.15886
28.66,4827,4953.90303,-126.903032,352.503836,4546.33885
28.68,2766,3240.55507,-474.55507,312.960273,2872.60003
28.7,1784,2082.70559,-298.705586,277.419681,1750.35654
28.72,1228,1408.41241,-180.412408,245.968747,1107.57953
28.74,999,1040.33911,-41.3391131,218.42124,767.118797
28.76,830,829.543733,0.456267301,194.4452,580.364333
28.78,674,693.059281,-19.0592814,173.648806,464.740976
28.8,617,594.316195,22.6838048,155.632713,384.078506
28.82,531,518.174628,12.8253715,140.018998,323.614998
28.84,476,457.514606,18.4853944,126.4652,276.572939
28.86,417,408.223208,8.77679211,114.669437,239.141292
28.88,390,367.569354,22.4306457,104.37049,208.850193
28.9,338,333.618375,4.3816252,95.3452144,183.988117
28.92,315,304.955189,10.0448109,87.4046847,163.328908
28.94,283,280.522504,2.47749599,80.3898993,145.974275
28.96,282,259.516624,22.4833758,74.1675151,131.253865
28.98,232,241.317447,-9.31744725,68.625872,118.659236
29,228,225.440147,2.55985296,63.6714377,107.799092
29.02,262,211.501117,50.4988832,59.2257225,98.3683169
29.04,234,199.193525,34.8064746,55.2226609,90.1261442
29.06,210,188.269495,21.7305047,51.6064283,82.8805206
29.08,194,178.526929,15.4730714,48.3296433,76.4767292
29.1,178,169.799648,8.20035196,45.3519013,70.788997
29.12,187,161.949936,25.0500641,42.6385823,65.7142258
29.14,185,154.862829,30.1371705,40.1598865,61.1672523
29.16,178,148.441715,29.5582849,37.8900499,57.0772264
29.18,163,142.604895,20.3951055,35.8067066,53.3848156
29.2,146,137.282884,8.7171155,33.8903664,50.0400261
29.22,149,132.417824,16.5821759,32.123985,47.0020412
29.24,127,127.973597,-0.973597246,30.4926077,44.2496991
29.26,121,123.927133,-2.92713261,28.9830726,41.7730898
29.28,156,120.387399,35.6126009,27.583762,39.6927997
29.3,121,116.899636,4.10036378,26.2843928,37.5643511
29.32,139,113.671675,25.3283247,25.0758389,35.6047008
29.34,116,110.678028,5.32197191,23.949981,33.7964797
29.36,143,107.896265,35.1037347,22.8995775,32.1244997
29.38,101,105.306586,-4.30658597,21.9181551,30.5754328
29.4,125,102.891456,22.1085442,20.9999136,29.1375445
29.42,110,100.635302,9.36469751,20.1396453,27.8004698
29.44,108,98.524258,9.47574204,19.3326644,26.5550262
29.46,105,96.5459392,8.45406079,18.5747462,25.393055
29.48,112,94.6892614,17.3107386,17.8620743,24.3072873
29.5,85,92.9442781,-7.94427808,17.191195,23.2912302
29.52,108,91.3020434,16.6979566,16.5589767,22.3390691
29.54,86,89.7544943,-3.7544943,15.9625752,21.4455846
29.56,94,88.2943475,5.70565248,15.3994031,20.6060807
29.58,81,86.9150113,-5.91501132,14.8671024,19.8163233
29.6,79,85.6105081,-6.61050814,14.3635212,19.0724864
29.62,82,84.3754073,-2.37540732,13.8866925,18.3711059
29.64,90,83.205383,6.79461705,13.4354325,17.7090396
29.66,78,82.1006537,-4.10065366,13.0128154,17.0834315
29.68,79,81.0565956,-2.05659561,12.6168173,16.4916813
29.7,88,80.0538623,7.94613771,12.230463,15.9314175
29.72,78,79.0997575,-1.09975745,11.8632224,15.4004736
29.74,99,78.1911189,20.8088811,11.5139153,14.8968671
29.76,86,77.3250417,8.67495829,11.1814534,14.4187815
29.78,82,76.4988541,5.5011459,10.8648319,13.9645492
29.8,70,75.7100952,-5.71009524,10.563122,13.5326378
29.82,84,74.956496,9.04350395,10.275465,13.121637
29.84,73,74.2359617,-1.23596173,10.0010655,12.7302468
29.86,68,73.5465564,-5.54655635,9.73918697,12.3572677
29.88,61,72.8864889,-11.8864889,9.48914623,12.0015914
29.9,61,72.2541008,-11.2541008,9.25030973,11.6621928
29.92,87,71.6478548,15.3521452,9.02208943,11.3381222
29.94,86,71.0663249,14.9336751,8.80393941,11.0284995
29.96,63,70.5081873,-7.50818731,8.59535274,10.7325074
29.98,87,69.9722124,17.0277876,8.39585871,10.4493867
30,71,69.4572571,1.54274287,8.20502034,10.1784312
30.02,72,68.9622589,3.03774112,8.02243211,9.91898348
30.04,81,68.4862292,12.5137708,7.84771806,9.67043075
30.06,58,68.0282486,-10.0282486,7.68053,9.43220152
30.08,59,67.5877239,-8.58772388,7.52054603,9.20402426
30.1,88,67.175489,20.824511,7.36746923,8.99702955
30.12,70,66.8084463,3.19155366,7.22102659,8.82839252
30.14,72,66.5701283,5.42987165,7.08096818,8.78189537
30.16,79,66.292799,12.707201,6.94706644,8.69002937
30.18,68,65.9312907,2.06870929,6.81911582,8.50783225
30.2,69,65.5830725,3.41692754,6.69693261,8.33295648
30.22,64,65.2476476,-1.24764761,6.58035499,8.16506701
30.24,61,64.9245625,-3.92456247,6.46924351,8.00384936
30.26,65,64.6134055,0.38659447,6.36348182,7.84900819
30.28,55,64.3138074,-9.31380743,6.26297783,7.70026598
30.3,60,64.0254414,-4.02544136,6.16766542,7.55736183
30.32,52,63.7480243,-11.7480243,6.07750672,7.42005039
30.34,66,63.481319,2.51868098,5.99249515,7.28810079
30.36,68,63.2251371,4.77486293,5.91265936,7.16129572
30.38,61,62.979343,-1.97934301,5.83806832,7.03943059
30.4,73,62.74386,10.25614,5.76883766,6.92231272
30.42,65,62.5186769,2.48132307,5.70513763,6.80976057
30.44,59,62.3038575,-3.30385754,5.64720275,6.70160313
30.46,62,62.0995512,-0.099551185,5.59534337,6.59767925
30.48,73,61.9060057,11.0939943,5.54995903,6.49783707
30.5,71,61.7235821,9.27641791,5.51155352,6.40193348
30.52,61,61.5527696,-0.552769568,5.48075086,6.30983365
30.54,63,61.3942015,1.60579853,5.45831119,6.22141053
30.56,65,61.2486679,3.75133205,5.44514414,6.13654449
30.58,64,61.1171228,2.8828772,5.442316,6.05512285
30.6,60,61.0006772,-1.00067716,5.45104375,5.97703961
30.62,61,60.9005687,0.099431302,5.47266463,5.90219503
30.64,64,60.8180875,3.18191251,5.50856228,5.83049537
30.66,52,60.7544291,-8.75442912,5.56002017,5.76185261
30.68,44,60.7104336,-16.7104336,5.62796073,5.69618416
30.7,61,60.6861613,0.313838673,5.71252162,5.63341263
30.72,62,60.6802728,1.31972723,5.81243553,5.57346561
30.74,61,60.6892444,0.310755581,5.92424646,5.51627548
30.76,64,60.7066057,3.29339428,6.04154675,5.46177918
30.78,61,60.7226046,0.277395376,6.15464285,5.40991809
30.8,73,60.7248681,12.2751319,6.25121597,5.36063783
30.82,56,60.7004314,-4.70043136,6.31835141,5.31388815
30.84,66,60.6387555,5.36124447,6.34555646,5.26962279
30.86,74,60.5344051,13.4655949,6.32743786,5.22779936
30.88,94,60.387936,33.612064,6.26458995,5.18837927
30.9,66,60.2047685,5.79523149,6.16246798,5.15132758
30.92,54,59.9932178,-5.99321783,6.0294182,5.11661299
30.94,55,59.7628768,-4.76287684,5.87506118,5.08420772
30.96,57,59.5235276,-2.52352762,5.70920318,5.0540875
30.98,64,59.2842014,4.71579858,5.54089616,5.0262315
31,58,59.0523139,-1.05231385,5.37757306,5.00062228
31.02,79,58.8331441,20.1668559,5.22452698,4.97724583
31.04,51,58.62982,-7.62981996,5.08489627,4.9560915
31.06,54,58.4436901,-4.44369006,4.96003672,4.93715202
31.08,67,58.2748545,8.72514548,4.85005223,4.92042352
31.1,51,58.1226949,-7.1226949,4.75432472,4.90590555
31.12,58,57.9859731,0.0140268933,4.67161302,4.8936011
31.14,62,57.8635359,4.1364641,4.60075731,4.88351668
